Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Age,Month_register,Sum_Purchases,Count_Campaigns,Count_Purchases,Children,Family_Size,Marital_Status_Children,target
2n Cycle,Relationship,70932.0,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,44,29,909,0,20,1,3,Family with Children,0
Graduation,Single,91249.0,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,60,44,1676,5,22,0,1,Single,2
Master,Single,77598.0,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,73,32,1735,1,25,0,1,Single,2
Graduation,Single,80982.0,1,1,48,505,137,401,104,22,22,3,11,5,11,5,1,57,41,1191,0,27,2,3,Family with Children,0
Master,Relationship,22701.0,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,39,33,24,0,4,1,3,Family with Children,1
PhD,Relationship,55212.0,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,47,43,1182,2,17,1,3,Family with Children,0
Graduation,Relationship,70617.0,0,0,45,353,61,753,40,46,27,1,3,3,7,2,0,46,36,1280,0,13,0,2,Relationship,2
Graduation,Single,64849.0,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,59,43,1336,1,18,0,1,Single,2
Master,Relationship,62694.0,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,51,36,749,0,19,2,4,Family with Children,0
PhD,Relationship,61917.0,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,42,31,91,0,6,2,4,Family with Children,1
PhD,Relationship,67472.0,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,69,33,414,0,13,1,3,Family with Children,0
Master,Relationship,21059.0,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,34,29,44,0,6,1,3,Family with Children,1
Master,Relationship,29543.0,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,48,26,63,0,6,2,4,Family with Children,1
Graduation,Relationship,75903.0,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,65,38,901,0,21,1,3,Family with Children,0
2n Cycle,Relationship,34984.0,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,41,45,38,0,4,2,4,Family with Children,1
PhD,Single,54998.0,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,60,39,455,1,15,1,2,Family with Children,0
PhD,Single,54356.0,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,67,43,775,1,21,1,2,Family with Children,0
Master,Relationship,34242.0,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0,57,27,15,0,3,1,3,Family with Children,1
Graduation,Relationship,25410.0,1,0,48,2,2,4,13,13,4,1,1,0,4,4,0,43,34,38,0,5,1,3,Family with Children,1
PhD,Relationship,73356.0,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,0,32,28,1512,4,21,0,2,Relationship,2
Graduation,Relationship,28320.0,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,66,41,43,0,4,1,3,Family with Children,1
Graduation,Single,23763.0,1,0,64,22,0,6,6,2,6,1,1,0,3,7,0,39,46,42,0,4,1,2,Family with Children,1
Graduation,Relationship,72570.0,0,0,67,274,83,216,151,141,224,1,4,6,12,1,0,32,26,1089,0,22,0,2,Relationship,2
Master,Relationship,34529.0,1,0,94,68,6,38,3,6,41,2,2,2,3,7,0,40,45,162,0,7,1,3,Family with Children,1
Graduation,Single,70792.0,0,0,82,344,45,654,104,11,114,2,3,4,10,3,0,65,40,1272,0,17,0,1,Single,2
Graduation,Relationship,63211.0,0,0,3,145,193,459,205,26,145,2,3,8,7,2,0,34,43,1173,1,18,0,2,Relationship,2
Master,Relationship,83891.0,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,42,24,816,0,21,1,3,Family with Children,0
Graduation,Single,36065.0,1,1,54,18,7,34,10,2,3,3,3,0,3,8,0,48,39,74,0,6,2,3,Family with Children,1
Graduation,Relationship,39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,62,40,134,0,7,1,3,Family with Children,1
PhD,Single,51141.0,0,0,96,144,0,7,0,0,6,1,3,1,4,5,0,76,35,157,0,8,0,1,Single,1
Graduation,Relationship,56939.0,0,1,19,256,34,103,90,29,49,2,3,3,10,3,0,40,33,561,0,16,1,3,Family with Children,0
Graduation,Single,80872.0,0,0,60,483,72,567,94,12,108,1,4,4,10,1,0,65,25,1336,0,18,0,1,Single,2
PhD,Relationship,72335.0,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,0,40,46,2092,1,22,0,2,Relationship,2
PhD,Single,61798.0,0,0,13,338,4,89,11,8,13,1,4,2,9,4,0,52,31,463,0,15,0,1,Single,2
PhD,Single,76842.0,0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,66,25,1130,0,16,0,1,Single,2
Graduation,Relationship,29478.0,1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,40,29,20,0,4,1,3,Family with Children,1
Graduation,Single,46998.0,0,1,55,172,41,86,45,6,27,5,5,3,5,7,0,60,44,377,1,13,1,2,Family with Children,0
Graduation,Single,96843.0,0,0,60,448,71,951,40,17,17,1,6,11,10,2,0,26,38,1544,2,27,0,1,Single,2
PhD,Single,56551.0,1,1,48,67,4,32,17,2,16,3,2,1,4,4,0,66,25,138,0,7,2,3,Family with Children,1
Master,Relationship,70053.0,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,51,35,1012,0,23,1,3,Family with Children,0
PhD,Single,71670.0,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,0,54,35,1766,4,14,0,1,Single,2
Graduation,Relationship,44359.0,1,1,19,20,0,14,7,3,1,3,2,0,4,3,0,38,24,45,0,6,2,4,Family with Children,1
Graduation,Single,40887.0,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,64,37,161,1,7,2,3,Family with Children,1
Graduation,Single,48877.0,0,1,27,102,1,15,2,0,24,1,3,0,4,7,0,50,29,144,0,7,1,2,Family with Children,1
Graduation,Relationship,74485.0,0,0,58,499,149,815,173,49,49,1,6,7,12,3,0,69,34,1734,0,25,0,2,Relationship,2
Graduation,Relationship,64474.0,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,44,32,823,0,20,1,3,Family with Children,0
Graduation,Relationship,77226.0,0,1,29,631,43,239,128,76,21,2,6,8,12,3,0,53,28,1138,0,26,1,3,Family with Children,0
Graduation,Single,72643.0,0,0,60,526,80,553,123,94,53,1,3,10,7,2,0,67,40,1429,2,20,0,1,Single,2
Master,Relationship,85738.0,0,0,41,913,26,376,17,26,13,1,3,6,11,1,0,38,29,1371,2,20,0,2,Relationship,2
Graduation,Single,55686.0,0,1,27,673,0,199,37,47,26,2,6,3,5,4,0,50,40,982,1,14,1,2,Family with Children,0
Graduation,Single,39062.0,1,0,28,23,0,9,0,0,12,1,1,0,3,4,0,33,27,44,1,4,1,2,Family with Children,1
Graduation,Relationship,34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,45,41,318,1,12,2,4,Family with Children,1
Graduation,Relationship,40794.0,0,1,18,261,23,73,4,23,50,2,6,3,5,7,0,41,38,434,0,14,1,3,Family with Children,0
2n Cycle,Relationship,54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,45,31,198,0,9,2,4,Family with Children,1
Graduation,Relationship,4428.0,0,1,0,16,4,12,2,4,321,0,25,0,0,1,0,47,32,359,0,25,1,3,Family with Children,0
2n Cycle,Relationship,32632.0,0,0,32,63,151,137,153,19,53,2,4,4,8,5,0,53,46,576,0,16,0,2,Relationship,2
PhD,Single,38236.0,1,1,2,58,0,18,2,0,10,4,3,0,4,7,0,48,33,88,0,7,2,3,Family with Children,1
Graduation,Relationship,36781.0,1,0,16,29,1,17,0,3,13,1,2,1,2,8,0,37,26,63,1,5,1,3,Family with Children,1
Master,Single,31385.0,1,0,56,3,2,12,0,1,9,1,1,0,2,8,0,32,42,27,2,3,1,2,Family with Children,1
Graduation,Relationship,24570.0,1,0,97,28,34,62,11,14,44,3,4,0,4,9,0,32,40,193,0,8,1,3,Family with Children,1
PhD,Single,25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,42,45,101,1,6,1,2,Family with Children,1
Graduation,Relationship,94642.0,0,0,35,879,143,797,106,143,143,0,5,7,9,1,0,65,28,2211,2,21,0,2,Relationship,2
Master,Relationship,58646.0,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,54,36,140,0,7,1,3,Family with Children,1
Graduation,Single,53201.0,1,1,49,280,7,81,20,0,27,8,6,3,5,7,0,41,40,415,0,14,2,3,Family with Children,0
Graduation,Relationship,21994.0,0,1,4,9,0,6,3,1,3,1,0,0,3,5,0,59,42,22,0,3,1,3,Family with Children,1
Graduation,Relationship,57113.0,1,1,45,182,4,33,0,2,42,6,4,1,5,7,0,38,40,263,0,10,2,4,Family with Children,1
Graduation,Relationship,51373.0,0,0,37,83,2,101,64,26,117,1,3,5,3,4,0,25,36,393,0,11,0,2,Relationship,2
Graduation,Relationship,23477.0,1,0,39,38,15,54,3,8,29,3,3,0,4,8,0,30,32,147,0,7,1,3,Family with Children,1
Graduation,Relationship,58116.0,0,1,38,228,19,130,4,11,51,2,3,3,8,2,0,60,26,443,0,14,1,3,Family with Children,0
PhD,Single,72968.0,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,0,53,30,1958,2,18,0,1,Single,2
Master,Relationship,39791.0,0,1,89,85,15,27,13,13,21,2,3,1,4,7,0,45,39,174,0,8,1,3,Family with Children,1
Master,Single,91712.0,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,0,69,32,2217,2,27,0,1,Single,2
Graduation,Single,94472.0,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,0,58,26,1691,2,15,1,2,Family with Children,0
Graduation,Relationship,13672.0,1,1,86,6,2,9,2,1,5,2,1,0,3,8,0,56,38,25,0,4,2,4,Family with Children,1
2n Cycle,Relationship,96547.0,0,0,4,448,21,125,52,101,62,0,7,6,8,2,0,36,25,809,4,21,0,2,Relationship,2
Graduation,Relationship,79205.0,0,0,73,504,23,117,179,28,44,1,6,5,4,4,0,41,46,895,2,15,0,2,Relationship,2
PhD,Relationship,56559.0,0,1,46,226,22,133,41,31,31,3,4,3,8,4,0,41,42,484,0,15,1,3,Family with Children,0
PhD,Relationship,32644.0,1,0,38,239,3,141,0,7,23,4,7,1,6,8,0,43,41,413,1,14,1,3,Family with Children,1
2n Cycle,Single,67506.0,0,1,73,90,38,67,33,36,67,1,4,1,6,3,0,36,29,331,0,11,1,2,Family with Children,1
Graduation,Single,24206.0,1,0,66,7,2,8,3,2,3,1,1,0,3,6,0,46,39,25,0,4,1,2,Family with Children,1
PhD,Single,28420.0,1,0,36,4,2,5,2,0,0,1,1,0,2,6,0,49,30,13,0,3,1,2,Family with Children,1
Graduation,Relationship,22979.0,1,0,29,16,17,19,20,21,22,3,3,2,2,8,0,46,45,115,1,7,1,3,Family with Children,1
Graduation,Single,33279.0,0,0,29,10,3,3,0,0,0,1,0,0,3,3,0,50,24,16,0,3,0,1,Single,1
Master,Single,46423.0,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,44,33,92,0,6,2,3,Family with Children,1
Graduation,Relationship,30368.0,0,1,97,35,0,13,2,0,2,2,2,0,3,8,0,39,31,52,0,5,1,3,Family with Children,1
Graduation,Relationship,63684.0,0,1,61,575,80,428,208,93,80,3,8,4,8,5,0,46,43,1464,0,20,1,3,Family with Children,0
Graduation,Single,41638.0,0,1,68,315,0,31,4,0,91,4,5,5,3,8,0,52,40,441,1,13,1,2,Family with Children,0
PhD,Single,68805.0,0,1,73,182,2,49,17,13,20,1,3,1,7,2,0,57,33,283,0,11,1,2,Family with Children,0
PhD,Relationship,65814.0,0,1,90,561,14,113,10,14,35,3,8,2,10,5,0,50,27,747,0,20,1,3,Family with Children,0
Graduation,Single,71964.0,0,0,81,587,51,932,180,34,86,1,5,6,5,3,0,58,37,1870,0,16,0,1,Single,2
Graduation,Single,39146.0,1,0,1,94,1,33,13,12,12,3,4,0,4,8,0,30,40,165,0,8,1,2,Family with Children,1
Graduation,Relationship,96876.0,0,0,79,908,43,735,40,194,21,1,7,7,9,2,0,39,34,1941,4,23,0,2,Relationship,2
Basic,Relationship,34445.0,0,0,92,228,122,122,208,129,30,6,11,2,8,9,0,35,41,839,0,21,0,2,Relationship,2
Graduation,Single,68281.0,0,0,31,995,112,417,42,48,41,1,2,9,13,5,0,58,46,1655,1,24,0,1,Single,2
2n Cycle,Relationship,37284.0,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0,41,39,23,0,3,2,4,Family with Children,1
Graduation,Relationship,36790.0,0,0,14,3,3,14,15,21,10,1,2,1,2,9,0,33,39,66,1,5,0,2,Relationship,1
Graduation,Relationship,27943.0,1,1,89,12,1,16,4,1,3,3,2,0,3,8,0,49,38,37,0,5,2,4,Family with Children,1
Graduation,Single,22263.0,1,1,31,17,0,2,0,0,2,2,1,0,3,6,1,65,27,21,0,4,2,3,Family with Children,1
Graduation,Relationship,30261.0,1,2,75,8,0,5,0,3,6,1,0,0,3,8,0,44,45,22,0,3,3,5,Family with Children,1
Graduation,Relationship,28587.0,1,0,42,22,4,17,12,10,13,3,2,0,4,6,0,38,28,78,0,6,1,3,Family with Children,1
Master,Relationship,43815.0,1,0,53,14,10,29,4,7,15,1,2,0,3,6,0,34,38,79,0,5,1,3,Family with Children,1
Graduation,Relationship,48195.0,1,1,53,106,27,68,52,7,5,6,4,2,5,6,0,60,29,265,0,11,2,4,Family with Children,1
Master,Relationship,77027.0,0,1,23,820,57,242,45,0,11,2,8,3,6,4,0,64,28,1175,0,17,1,3,Family with Children,0
PhD,Relationship,71322.0,0,1,57,753,43,226,69,10,204,2,8,5,13,4,0,51,40,1305,0,26,1,3,Family with Children,0
Master,Relationship,32765.0,1,0,49,13,3,17,7,3,3,2,2,0,4,5,0,37,28,46,0,6,1,3,Family with Children,1
Graduation,Relationship,29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,51,39,25,0,3,2,4,Family with Children,1
Graduation,Single,23272.0,0,0,29,19,3,6,4,2,12,1,1,0,3,4,0,63,32,46,0,4,0,1,Single,1
Master,Relationship,49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,0,67,45,874,2,22,1,3,Family with Children,0
2n Cycle,Relationship,7500.0,1,0,98,5,17,17,13,14,34,4,2,1,3,9,0,31,46,100,0,6,1,3,Family with Children,1
PhD,Single,68117.0,0,1,80,618,44,215,0,17,36,2,11,8,4,6,0,69,39,930,2,23,1,2,Family with Children,0
Graduation,Relationship,67225.0,0,1,4,315,35,322,46,7,143,3,7,2,11,5,0,61,31,868,0,20,1,3,Family with Children,0
Graduation,Relationship,17649.0,1,0,70,15,1,23,0,5,1,3,3,0,3,8,0,40,31,45,0,6,1,3,Family with Children,1
Graduation,Relationship,55914.0,0,1,32,384,60,364,119,101,232,4,11,6,8,7,0,41,38,1260,0,25,1,3,Family with Children,0
Graduation,Relationship,40059.0,1,0,82,110,29,92,28,10,145,1,6,2,3,8,0,32,33,414,1,11,1,3,Family with Children,1
Graduation,Relationship,60905.0,0,1,27,208,17,76,36,17,38,2,3,3,7,2,0,66,30,392,0,13,1,3,Family with Children,0
Graduation,Relationship,75330.0,1,1,94,555,82,257,93,61,61,4,10,3,12,6,0,39,44,1109,0,25,2,4,Family with Children,0
Graduation,Single,60689.0,0,1,23,240,90,216,63,6,24,4,4,4,10,3,0,65,36,639,0,18,1,2,Family with Children,0
Graduation,Relationship,38680.0,1,0,97,11,0,36,15,5,12,1,2,0,3,7,0,32,39,79,0,5,1,3,Family with Children,1
Graduation,Relationship,61416.0,0,0,25,848,154,323,201,61,78,1,10,3,10,6,0,34,40,1665,1,23,0,2,Relationship,2
Graduation,Single,49767.0,0,0,92,202,47,197,55,42,149,1,5,4,8,4,0,25,37,692,0,17,0,1,Single,2
Graduation,Single,83273.0,1,2,98,433,89,650,16,102,102,10,4,6,9,7,0,46,45,1392,0,19,3,4,Family with Children,0
Graduation,Relationship,29009.0,1,0,19,6,6,15,10,5,2,2,2,0,3,6,0,35,31,44,0,5,1,3,Family with Children,1
Master,Relationship,45057.0,1,0,80,37,0,7,3,0,3,1,2,0,3,5,0,37,30,50,0,5,1,3,Family with Children,1
Graduation,Relationship,37150.0,1,0,80,167,37,64,49,34,116,8,4,3,6,7,0,45,45,467,0,13,1,3,Family with Children,0
Graduation,Single,43020.0,1,0,79,45,7,99,4,25,43,3,4,1,4,6,0,46,31,223,0,9,1,2,Family with Children,1
Graduation,Relationship,53154.0,0,1,50,129,0,21,0,1,7,1,3,1,4,4,0,57,24,158,0,8,1,3,Family with Children,1
Graduation,Relationship,65308.0,0,0,60,713,0,264,120,80,34,1,7,8,12,4,0,43,33,1211,2,27,0,2,Relationship,2
Graduation,Single,76467.0,1,0,44,676,161,426,210,44,58,2,2,5,5,6,0,46,46,1575,1,12,1,2,Family with Children,2
2n Cycle,Relationship,81044.0,0,0,0,450,26,535,73,98,26,1,5,6,10,1,0,69,30,1208,0,21,0,2,Relationship,2
Graduation,Relationship,32871.0,1,1,28,22,2,12,0,2,5,1,1,0,3,4,0,65,39,43,0,4,2,4,Family with Children,1
Graduation,Single,55801.0,1,1,35,367,4,51,6,4,95,6,7,2,6,7,0,41,33,527,1,15,2,3,Family with Children,0
Graduation,Single,76320.0,0,1,49,526,35,214,69,53,35,2,6,3,4,2,0,57,24,932,0,13,1,2,Family with Children,0
Master,Single,36927.0,1,1,46,51,0,16,0,0,4,2,3,0,3,8,0,61,24,71,0,6,2,3,Family with Children,1
Graduation,Relationship,48794.0,1,1,97,25,0,11,3,0,15,1,1,0,3,4,0,63,24,54,0,4,2,4,Family with Children,1
Graduation,Single,23478.0,0,0,51,28,6,27,12,17,39,1,3,0,3,8,0,51,39,129,0,6,0,1,Single,1
Graduation,Single,71128.0,1,0,80,958,159,447,20,0,31,3,2,10,12,7,0,43,44,1615,0,24,1,2,Family with Children,0
PhD,Single,70179.0,0,1,10,532,88,168,69,44,133,3,7,3,13,5,0,40,35,1034,0,23,1,2,Family with Children,0
Graduation,Relationship,59462.0,0,1,29,724,17,143,0,8,196,2,9,2,12,7,0,66,41,1088,0,23,1,3,Family with Children,0
Graduation,Relationship,38361.0,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,47,30,137,0,7,1,3,Family with Children,1
PhD,Relationship,70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,34,32,1244,0,16,0,2,Relationship,2
Graduation,Relationship,42554.0,1,1,93,29,1,11,0,0,0,2,2,0,3,4,0,38,41,41,0,5,2,4,Family with Children,1
Graduation,Relationship,67445.0,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0,42,46,1174,0,27,1,3,Family with Children,0
Graduation,Single,67046.0,0,1,92,544,35,133,23,151,107,2,4,5,4,2,0,65,41,993,0,13,1,2,Family with Children,0
Graduation,Relationship,42192.0,0,0,40,40,15,15,17,6,7,1,2,1,3,4,0,68,33,100,0,6,0,2,Relationship,1
PhD,Relationship,77610.0,0,1,70,1245,33,332,21,33,16,2,4,7,4,7,0,64,44,1680,0,15,1,3,Family with Children,0
Graduation,Relationship,31761.0,1,0,96,19,1,20,16,14,28,2,3,0,4,5,0,32,26,98,0,7,1,3,Family with Children,1
Graduation,Relationship,34350.0,1,0,81,16,3,15,2,1,11,1,1,0,3,7,0,37,32,48,0,4,1,3,Family with Children,1
Graduation,Relationship,54591.0,0,1,63,376,4,94,12,9,24,3,6,2,8,5,0,67,34,519,0,16,1,3,Family with Children,0
Graduation,Relationship,71866.0,0,1,85,184,178,178,103,39,33,1,6,3,10,3,0,60,30,715,0,19,1,3,Family with Children,0
Graduation,Relationship,25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,47,33,37,0,4,1,3,Family with Children,1
PhD,Single,42000.0,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,29,41,653,1,18,0,1,Single,2
Graduation,Relationship,69520.0,0,0,95,627,120,414,121,80,93,1,9,6,5,5,0,33,35,1455,0,20,0,2,Relationship,2
Graduation,Single,64713.0,1,0,11,180,60,241,13,54,54,2,5,5,7,4,0,46,28,602,1,17,1,2,Family with Children,0
Master,Relationship,27889.0,1,0,42,14,0,4,0,0,8,1,1,1,2,6,0,39,35,26,0,4,1,3,Family with Children,1
Basic,Single,22123.0,0,0,77,3,3,24,34,7,31,1,2,1,3,5,0,56,27,102,0,6,0,1,Single,1
Graduation,Relationship,27803.0,1,0,40,8,26,46,38,9,49,2,3,0,4,8,0,43,46,176,0,7,1,3,Family with Children,1
Graduation,Relationship,51651.0,0,1,32,293,6,23,13,6,92,4,6,2,5,8,0,56,43,433,0,13,1,3,Family with Children,0
Graduation,Relationship,68487.0,0,0,48,758,12,385,33,89,89,1,9,7,13,4,0,28,41,1366,0,29,0,2,Relationship,2
Graduation,Relationship,56796.0,0,1,24,656,38,161,62,47,37,3,8,9,7,7,0,47,40,1001,0,24,1,3,Family with Children,0
2n Cycle,Relationship,87000.0,0,0,61,196,25,607,67,17,49,1,4,6,7,2,0,24,42,961,0,17,0,2,Relationship,2
Graduation,Relationship,79823.0,0,1,6,835,73,380,114,73,43,1,6,9,7,2,0,57,27,1518,1,22,1,3,Family with Children,0
Graduation,Single,30828.0,1,0,16,16,11,15,2,0,12,2,1,1,4,3,0,36,32,56,0,6,1,2,Family with Children,1
Master,Relationship,34109.0,0,1,39,9,1,5,2,1,4,1,0,0,3,4,0,45,31,22,0,3,1,3,Family with Children,1
Master,Single,53367.0,1,1,2,229,7,140,10,3,11,7,5,1,8,7,0,42,34,400,1,14,2,3,Family with Children,0
Basic,Relationship,22390.0,0,0,49,0,1,4,15,1,5,1,1,0,2,7,0,47,32,26,0,3,0,2,Relationship,1
Graduation,Relationship,71322.0,0,1,31,121,24,124,24,15,42,1,4,1,7,2,0,40,25,350,0,12,1,3,Family with Children,0
Graduation,Single,79244.0,0,0,58,471,102,125,212,61,245,1,4,10,7,1,0,23,42,1216,3,21,0,1,Single,2
Master,Relationship,49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,0,67,45,874,2,22,1,3,Family with Children,0
PhD,Relationship,48699.0,1,1,90,26,1,10,2,0,1,1,1,0,3,5,0,66,37,40,0,4,2,4,Family with Children,1
Graduation,Relationship,80144.0,0,0,47,240,132,445,250,192,108,1,3,7,8,1,0,41,33,1367,0,18,0,2,Relationship,2
Graduation,Single,54252.0,1,1,25,178,4,26,8,4,44,5,4,1,5,6,0,60,37,264,0,10,2,3,Family with Children,1
Master,Relationship,81929.0,1,0,60,1486,55,278,49,0,185,2,4,4,10,6,0,40,45,2053,3,18,1,3,Family with Children,0
Graduation,Relationship,76068.0,0,1,67,1115,12,128,33,12,76,1,2,3,4,6,0,41,43,1376,2,9,1,3,Family with Children,0
Master,Relationship,53204.0,1,1,40,29,0,8,2,0,6,1,1,0,3,4,0,40,27,45,0,4,2,4,Family with Children,1
PhD,Relationship,67911.0,0,1,63,529,0,356,63,28,0,3,6,7,11,3,0,67,25,976,0,24,1,3,Family with Children,0
2n Cycle,Relationship,14796.0,1,0,1,13,3,8,7,4,16,2,1,0,3,9,0,32,45,51,1,4,1,3,Family with Children,1
PhD,Relationship,78128.0,0,1,89,934,24,230,16,24,36,2,8,4,6,3,0,42,28,1264,2,18,1,3,Family with Children,0
Basic,Relationship,14188.0,0,0,40,2,7,11,16,12,27,1,2,0,4,6,0,44,40,75,0,6,0,2,Relationship,1
Basic,Relationship,20425.0,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,30,44,57,0,5,1,3,Family with Children,1
Master,Relationship,58646.0,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,54,36,140,0,7,1,3,Family with Children,1
Graduation,Single,72967.0,0,1,1,158,35,179,0,0,125,2,7,2,8,5,0,46,42,497,2,17,1,2,Family with Children,0
Master,Relationship,48150.0,0,1,24,173,2,39,3,2,47,3,5,1,4,7,0,67,36,266,0,10,1,3,Family with Children,1
Graduation,Single,82332.0,0,0,89,830,59,968,51,79,19,1,5,3,12,2,0,55,45,2006,2,20,0,1,Single,2
Graduation,Single,58275.0,1,1,48,189,10,253,56,43,64,6,8,2,7,7,0,61,36,615,0,17,2,3,Family with Children,0
PhD,Relationship,44953.0,0,0,31,728,17,133,11,8,124,1,7,3,13,6,0,35,42,1021,1,23,0,2,Relationship,2
Graduation,Relationship,34587.0,1,1,68,7,2,9,2,0,2,2,1,0,3,4,0,63,25,22,0,4,2,4,Family with Children,1
Master,Relationship,43018.0,0,1,46,35,4,17,7,6,64,1,2,2,2,5,0,42,31,133,0,6,1,3,Family with Children,1
Master,Relationship,45736.0,0,1,92,188,3,180,20,3,43,5,7,1,6,7,0,62,35,437,0,14,1,3,Family with Children,0
Master,Relationship,66476.0,0,1,80,742,28,152,25,9,57,2,6,8,10,4,0,47,30,1013,0,24,1,3,Family with Children,0
2n Cycle,Relationship,27733.0,1,0,16,0,7,5,26,2,17,2,2,0,3,7,0,35,34,57,0,5,1,3,Family with Children,1
PhD,Relationship,69805.0,0,1,50,750,71,174,13,10,20,2,6,8,11,2,0,64,29,1038,0,25,1,3,Family with Children,0
Master,Single,72217.0,0,0,93,816,42,450,55,56,154,1,3,10,8,2,0,54,38,1573,0,21,0,1,Single,2
Graduation,Single,25818.0,1,0,51,5,2,8,2,2,9,1,0,1,2,7,0,45,44,28,0,3,1,2,Family with Children,1
Master,Relationship,37509.0,1,0,24,37,5,56,12,8,5,2,3,0,4,7,0,40,45,123,0,7,1,3,Family with Children,1
2n Cycle,Relationship,25176.0,1,1,79,4,0,4,0,0,5,1,1,0,2,7,0,40,34,13,0,3,2,4,Family with Children,1
Graduation,Relationship,43586.0,0,1,26,99,2,11,4,0,16,3,3,0,4,8,0,36,46,132,0,7,1,3,Family with Children,1
2n Cycle,Relationship,53230.0,0,1,86,176,72,98,136,21,229,4,5,2,12,5,0,60,46,732,0,19,1,3,Family with Children,0
Graduation,Relationship,50116.0,1,1,68,54,0,10,0,0,2,2,1,0,4,5,0,59,24,66,1,5,2,4,Family with Children,1
Graduation,Relationship,84906.0,0,0,98,997,15,414,99,30,76,1,5,6,12,2,0,44,32,1631,3,23,0,2,Relationship,2
Graduation,Relationship,61286.0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,50,34,608,0,16,1,3,Family with Children,0
PhD,Relationship,82333.0,0,0,60,1311,0,359,46,89,17,1,4,3,10,2,0,30,39,1822,2,17,0,2,Relationship,2
PhD,Relationship,65220.0,0,0,3,890,63,292,0,25,12,4,8,4,7,6,0,51,45,1282,1,19,0,2,Relationship,2
Graduation,Relationship,33590.0,2,1,65,4,0,2,0,0,2,1,1,0,2,7,0,42,31,8,0,3,3,5,Family with Children,1
Graduation,Single,30992.0,1,0,83,17,0,14,7,3,2,1,1,0,3,7,0,40,38,43,0,4,1,2,Family with Children,1
Master,Single,72309.0,0,0,64,960,0,883,50,38,0,1,5,6,8,3,0,40,39,1931,2,19,0,1,Single,2
Basic,Relationship,16005.0,1,0,69,1,3,2,20,30,47,3,2,1,2,8,0,36,46,103,0,5,1,3,Family with Children,1
Master,Single,65487.0,0,0,48,240,67,500,199,0,163,3,3,5,6,2,0,59,29,1169,0,14,0,1,Single,2
Graduation,Relationship,58692.0,0,1,21,301,11,61,4,7,11,1,8,2,4,7,0,51,26,395,0,14,1,3,Family with Children,0
Graduation,Single,40590.0,1,1,30,154,0,50,6,11,37,5,3,4,3,6,0,47,32,258,1,10,2,3,Family with Children,1
Graduation,Single,20587.0,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,46,25,25,0,4,1,2,Family with Children,1
